,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
200174,4.562370802916625,2.950808814098044,1.8248203829853318,0.0,,1.0,True,[1.26739836 1.33724103 1.8486719 ],[-2.52317685 -0.6458136   0.16912532],[ 1.20454222 -1.29320245  1.92062632]
200192,4.560183690109241,0.1796102006160252,4.598206109274734,6.0,,0.0,True,[-1.31459002 -1.3042298   1.83927641],[-0.74314818  0.59612295 -2.42991115],[1.45601819 1.18100951 1.8158545 ]
200230,3.636978550431724,2.5519210810233246,3.149100368544952,,7.0,1.0,True,[-0.28154118  0.14261323 -2.59084852],[-1.18979651  1.39714097  1.85593141],[ 1.37362341 -1.4109731   1.71301303]
200379,3.7763504552121776,3.70040234008989,1.861247204697933,2.0,,1.0,True,[ 1.28880824  1.30964225 -1.85362091],[-2.30561166 -0.45305064  1.1362218 ],[ 1.41514983 -1.22665735  1.81790063]
200533,3.6506751611987176,1.587833961906891,4.099490876894392,,0.0,6.0,True,[ 0.40124956  0.561429   -2.51712063],[1.40535775 1.36479844 1.72464339],[-1.25327867 -1.37919347  1.82735271]
200553,6.591678491988391,1.4984035356095986,1.2479179724020106,1.0,7.0,,True,[ 1.26400931 -1.39575792  1.80727427],[-1.22463309  1.32627253  1.88503978],[-1.56313875  1.75456141  1.13587478]
200569,3.789419287783324,1.9447715539554513,3.6038091582612246,2.0,1.0,,True,[ 1.34611694  1.34555809 -1.78592906],[ 1.32852065 -1.26687371  1.85530695],[-2.35628369 -0.44912304  1.02874471]
200632,4.564413587415726,0.8495543686899857,3.9240320438942886,0.0,4.0,,True,[1.41645252 1.16433081 1.85744341],[-1.25738311 -1.29264972 -1.8868345 ],[-0.94261008 -0.65428359  2.34424811]
200703,4.584038400784493,0.24503556253282566,4.508926036682682,,4.0,1.0,True,[-1.04152038  1.3992327   1.94151569],[-1.33403924 -1.12941927 -1.9382599 ],[ 1.36114981 -1.14754989  1.90853358]
200786,4.578919056666169,4.65613783215495,0.10294311117888189,1.0,7.0,,True,[ 1.28509858 -1.21477846  1.91961843],[-1.37527147  1.36234574  1.75064058],[-2.02235551  1.49251178  0.70326863]
201017,4.596969705742554,0.09312661979734374,4.647903674460103,,3.0,7.0,True,[ 1.1814161  -1.19560002  1.99672146],[ 1.33152129 -1.31625924 -1.81840937],[-1.36340118  1.37534684  1.74975949]
201266,5.665679860210347,1.4087070533302448,2.2636130864594084,2.0,6.0,,True,[ 1.40737313  1.27872806 -1.78780743],[-1.3745093  -1.33326015  1.77348289],[-1.14224018 -0.97125553  2.13636375]
201494,4.579287726140924,2.9245126899921647,1.834199583866912,6.0,,7.0,True,[-1.30598281 -1.18975385  1.92119616],[2.55634344 0.46948636 0.23830817],[-1.16437809  1.28706662  1.94930325]
201520,3.764056402450815,4.9862639183134965,0.5876796792356886,5.0,,7.0,True,[-1.17413281  1.32538043 -1.91751893],[ 1.41543163 -1.6139646   1.48451054],[-1.15143755  1.34695584  1.91624673]
201636,4.548856008447013,1.4297795896200531,3.359364401932935,7.0,6.0,,True,[-1.35138221  1.33409839  1.79054394],[-1.3968505  -1.25257632  1.81437627],[ 2.48382505 -0.73525837  0.31954379]
201690,4.509557735505686,0.493626302127045,4.33481596236727,,2.0,7.0,True,[ 0.95399263 -1.80991664  1.6205554 ],[ 1.19486245  1.44829964 -1.81296219],[-1.37624137  1.35730257  1.75379287]
201809,3.795528875129833,0.12427952373188855,5.418191601138279,2.0,,6.0,True,[ 1.46897862  1.25554913 -1.75436547],[1.34022833 1.83383008 1.28567308],[-1.43246756 -1.32859042  1.73060226]
201821,6.592487206275536,1.0890502262031316,1.6564625675213325,6.0,,0.0,True,[-1.32465689 -1.334391    1.81018915],[1.71300917 1.56686598 1.19274079],[1.25366545 1.39158279 1.81766891]
201927,3.680984286096586,1.0020250101872266,4.654990703716187,,0.0,6.0,True,[ 0.86975342  0.71393741 -2.35497821],[1.37504223 1.3884173  1.73021856],[-1.41138952 -1.27903604  1.78441767]
201950,3.78895633194765,0.09389782080807674,5.455145847244274,2.0,,6.0,True,[ 1.29415077  1.3925426  -1.78832293],[1.39030623 1.90137616 1.12424075],[-1.26095729 -1.41000858  1.79832214]
201965,3.786359300024832,0.17578588635863598,5.375854813616533,3.0,5.0,,True,[ 1.32073489 -1.3496037  -1.80175726],[-1.33092152  1.34856841 -1.795024  ],[-0.86774673  0.88878357  2.29546931]
202016,3.754483365106569,0.11458199779065076,5.468934637102781,3.0,,7.0,True,[ 1.24894164 -1.17536904 -1.96742278],[ 1.85627106 -1.46555759  1.10385628],[-1.30351049  1.18599697  1.92519391]
202466,3.6339128935409186,2.8731762171300335,2.8309108893290484,,1.0,7.0,True,[-0.11116943 -0.03547858 -2.60739   ],[ 1.37162657 -1.34953624  1.76337532],[-1.25587448  1.39976986  1.80984077]
202575,3.6421783959292586,2.0820677707911313,3.613753833279611,,1.0,7.0,True,[ 0.45177383 -0.19982857 -2.56282441],[ 1.28087257 -1.41057469  1.78374451],[-1.42578842  1.27130412  1.77848621]
202666,3.79543188188406,0.09265328987407488,5.449914828241865,5.0,,1.0,True,[-1.45534781  1.27063272 -1.75486616],[-1.54045414  1.77474072  1.13551593],[ 1.41536983 -1.29176975  1.77204942]
202700,4.5772945497836375,4.6583073004054825,0.10239814981088102,0.0,6.0,,True,[1.25242374 1.25906631 1.91266485],[-1.36719811 -1.37664174  1.74577399],[-1.78695229 -1.78164316  0.6668202 ]
202733,3.6463502940339163,3.786530570042895,1.9051191359231887,,7.0,1.0,True,[ 0.44352088 -0.4023786  -2.54037019],[-1.43929929  1.28050316  1.76091715],[ 1.41553867 -1.24858568  1.8026048 ]
202848,3.6772291168229176,4.519282633642501,1.1414882495345822,,6.0,0.0,True,[ 0.84325502  0.67855246 -2.37499211],[-1.42195874 -1.31188839  1.75187962],[1.31584182 1.39244305 1.77250181]
203035,3.785515708251827,3.197632623313391,2.3548516684347827,2.0,,1.0,True,[ 1.26563994  1.39577029 -1.80612315],[-2.41425236 -0.4878697   0.8634053 ],[ 1.20860516 -1.20117212  1.97700761]
203296,3.7724213677400207,5.444983178208132,0.12059545405184746,2.0,6.0,,True,[ 1.2113727   1.35378313 -1.87401905],[-1.35883146 -1.2106161   1.8708516 ],[2.02274963 0.19122085 1.63829745]
203405,3.77977946751511,2.133642176059725,3.4245783564251653,5.0,0.0,,True,[-1.39000659  1.22869252 -1.83583669],[1.24600188 1.33981618 1.86130919],[ 0.47681141 -2.34839519  1.03430697]
203519,4.551645489489177,0.18641432409322978,4.599940186417594,1.0,,7.0,True,[ 1.31840066 -1.35081955  1.80255548],[-0.5000081  -0.52179833 -2.50795104],[-1.21080525  1.44875251  1.80198968]
203625,3.9077757348852677,5.267451145009686,0.1627731201050464,,7.0,5.0,True,[ 1.69149532 -1.59694416 -1.18351719],[-1.33031064  1.21001257  1.89162448],[-1.23802777  1.43014043 -1.79835636]
203727,3.8055972615813944,3.5747175644576914,1.9576851739609142,3.0,,0.0,True,[ 1.36579073 -1.43120077 -1.70246294],[-2.36656207  0.41727256  1.01851244],[1.29366733 1.43159124 1.75757543]
203782,3.706289313276874,4.844707444081981,0.7870032426411457,,1.0,7.0,True,[-0.93336456  1.00479766 -2.22065582],[ 1.40871312 -1.37636078  1.71267578],[-1.46966604  1.23437886  1.76875396]
203796,3.7934940491817786,1.7600939200316392,3.7844120307865823,2.0,1.0,,True,[ 1.40533559  1.31238652 -1.7648721 ],[ 1.35967343 -1.32797749  1.78881635],[-2.33428472 -0.40831235  1.09384455]
203822,4.564340353641831,0.16019346343767568,4.613466182920494,0.0,,6.0,True,[1.2205794  1.36870659 1.85712902],[ 0.54565257 -0.21304876 -2.54341768],[-1.31574094 -1.3217001   1.8259339 ]
203895,4.538155906906344,1.563227576370927,3.2366165167227288,0.0,1.0,,True,[1.33726829 1.40743526 1.74440234],[ 1.3166334  -1.36220741  1.79526251],[-2.49849967 -0.71987395  0.22667358]
203942,4.5841111733454705,0.09964840522080244,4.654240421433727,1.0,,7.0,True,[ 1.28956243 -1.17406876  1.94182679],[ 1.13903535 -0.73890981 -2.22906051],[-1.44647648  1.27330891  1.76025289]
204078,4.544226629755706,3.63304208174888,1.1607312884954135,7.0,,3.0,True,[-1.36436486  1.34744417  1.7705939 ],[ 0.77818657 -0.68737634  2.39458544],[ 1.32282677 -1.45000568 -1.7203816 ]
204124,3.662871256158782,4.1605364002726715,1.5145923435685473,,1.0,7.0,True,[-0.55131041  0.70517786 -2.45170981],[ 1.32158158 -1.45008201  1.72127404],[-1.33303457  1.3067291   1.82416499]
204125,4.5650894312549655,3.0134177008820244,1.7594928678630102,0.0,,7.0,True,[1.42311232 1.15150745 1.86034457],[-0.75334984 -2.47892812  0.31540355],[-1.30639325  1.38933956  1.78190131]
204193,4.549766846879793,4.538408173930156,0.24982497919005198,6.0,,7.0,True,[-1.28413069 -1.39391435  1.79446681],[1.87417363 1.42219866 1.1300107 ],[-1.31244602  1.18468106  1.91992611]
204225,3.7836864000991337,1.9615338190009384,3.592779780899929,5.0,6.0,,True,[-1.25734492  1.39097179 -1.8155939 ],[-1.39178888 -1.28999482  1.79190878],[ 2.31870338 -0.47427852  1.100352  ]
204232,4.580498132846725,0.1534565770811032,4.604045290072172,1.0,,7.0,True,[ 1.18776475 -1.30015126  1.92637525],[ 0.03770742 -0.20344457 -2.60178563],[-1.19160761  1.33396455  1.90071299]
204474,4.561771827355304,1.6500414602974933,3.126186712347203,7.0,6.0,,True,[-1.36540637  1.24083966  1.84609924],[-1.23471945 -1.38973323  1.83199602],[ 2.54641466 -0.48925672  0.29748989]
204517,4.5589614212691245,3.818662147875899,0.9603764308549776,1.0,,5.0,True,[ 1.23827735 -1.38388072  1.83402382],[-0.72103236  0.81756213  2.3714562 ],[-1.26015596  1.38490815 -1.81827841]
204539,3.6416354656343746,3.489616401709542,2.2067481326560845,,0.0,6.0,True,[-0.46931369 -0.09369653 -2.56574855],[1.4619316  1.24441166 1.76813337],[-1.23551207 -1.4445001   1.78858306]
204674,3.7557852981449025,0.33499615362935786,5.2472185482257405,2.0,,6.0,True,[ 1.18559374  1.24996182 -1.9606282 ],[1.70662103 1.14069029 1.61194613],[-1.43426154 -1.34572461  1.71581442]
204845,4.573043333669102,2.9768598795789516,1.7880967867519462,6.0,,7.0,True,[-1.18891474 -1.34521991  1.89445642],[2.51520413 0.58790005 0.37446188],[-1.34398393  1.39274212  1.75102158]
204895,3.760759159794534,2.264685473944942,3.3125553662605247,3.0,0.0,,True,[ 1.29200879 -1.18312203 -1.93469262],[1.19671477 1.36173295 1.87767333],[-2.36613772  0.13468686  1.09332142]
204934,5.626680832252968,2.0354856145740916,1.6758335531729407,2.0,,6.0,True,[ 1.22780601  1.22252117 -1.95193094],[-0.99503961 -0.7589836   2.29040173],[-1.15315505 -1.40362721  1.87407686]
205016,4.563953645312174,4.534864728572811,0.23918162611501526,0.0,6.0,,True,[1.32249811 1.27292352 1.8554688 ],[-1.17036535 -1.29524874  1.94027721],[-2.01016632 -1.20000344 -1.15382976]
205067,4.548526236709135,0.3616242797300145,4.427849483560852,,3.0,0.0,True,[-1.63339237 -0.97116764  1.78912347],[ 1.33244239 -1.44535812 -1.71686842],[1.27471515 1.39736775 1.79848955]
205167,3.7887557933623053,2.2837714786767447,3.2654727279609506,3.0,0.0,,True,[ 1.27567647 -1.40816918 -1.78935997],[1.21999459 1.39186248 1.84022609],[-2.39435282  0.35281527  0.97708544]
205209,4.5373725251571795,1.4725998176806732,3.3280276571621483,1.0,6.0,,True,[ 1.39381248 -1.35581565  1.74102001],[-1.14341228 -1.31351214  1.94406641],[-0.86687841  2.4568454   0.15662863]
205532,4.588553926125652,4.629073194887012,0.12037287898733684,6.0,0.0,,True,[-1.21863027 -1.21748217  1.96081041],[1.3113255  1.27442324 1.86235626],[1.72106751 1.94062676 0.28981787]
205542,3.8006087386218015,3.695975104001228,1.8414161573769707,3.0,,6.0,True,[ 1.43068469 -1.33367918 -1.72816121],[-0.60754375  2.33504292  0.9952714 ],[-1.19466306 -1.39210786  1.85658716]
205600,4.554170454637954,3.3342178267154305,1.4496117186466155,6.0,,1.0,True,[-1.35547114 -1.29857589  1.8134218 ],[0.71272875 2.4778667  0.40533238],[ 1.32160675 -1.4562471   1.71604195]
205657,3.7623972497578646,0.18123312601046374,5.394369624231672,3.0,,7.0,True,[ 1.35070474 -1.13031383 -1.9261587 ],[ 1.39305677 -1.73953441  1.35849655],[-1.3833736   1.26282249  1.81759644]
205738,3.7856002323177926,5.1238330895083095,0.4285666781738984,5.0,,7.0,True,[-1.32124192  1.34384488 -1.80568566],[ 1.48950198 -1.54744251  1.48287071],[-1.22344686  1.35661083  1.8641043 ]
205742,6.673093038891175,0.8469340015718267,1.8179729595369984,,7.0,7.0,True,[ 1.15034228 -1.04072715  2.09897585],[-1.30637855  1.1543746   1.94239398],[-1.31226407  1.20600334  1.90672991]
205920,5.628818732599383,1.5811720920322487,2.128009175368369,4.0,,0.0,True,[-1.2003854  -1.26344758 -1.94290378],[0.72076722 1.0260381  2.28906977],[1.33098719 1.1704094  1.91591099]
206078,4.567454883571505,4.537014581621472,0.23353053480702357,6.0,0.0,,True,[-1.35340365 -1.21722874  1.87049533],[1.19474281 1.26579808 1.94485085],[ 2.12474918  1.06791741 -1.07568273]
206093,4.5647512940704145,0.34016025286738777,4.433088453062198,,3.0,0.0,True,[-1.51002092 -1.03752262  1.85889312],[ 1.40309425 -1.29073828 -1.78253225],[1.14361569 1.41035887 1.87486826]
206135,4.580027911208064,4.303797049643345,0.45417503914859125,7.0,,3.0,True,[-1.20194782  1.29005692  1.92436342],[ 0.96980314 -1.0025408   2.2060131 ],[ 1.26133195 -1.47186025 -1.74778978]
206231,3.7827109861553487,0.15848656601799085,5.396802447826661,5.0,,1.0,True,[-1.39814725  1.24198763 -1.82064576],[-1.37108672  1.73937394  1.38086911],[ 1.40549936 -1.33787369  1.74549865]
206264,3.7853421885611747,3.750514957198163,1.8021428542406626,5.0,,6.0,True,[-1.43655669  1.21781726 -1.8070213 ],[ 2.34626555 -0.28835272  1.10634113],[-1.30276094 -1.34899888  1.81524542]
206322,6.611350185652437,0.9207506238309003,1.805899190516663,6.0,,0.0,True,[-1.31424916 -1.24806675  1.87807841],[1.57798665 1.50535018 1.43386853],[1.38789121 1.31312552 1.77807744]
206328,6.600071917279328,0.9103736484551946,1.827554434265478,0.0,,6.0,True,[1.32301747 1.29818408 1.83750996],[-1.61106191 -1.48098213  1.42241747],[-1.37715932 -1.42177541  1.70120161]
206481,3.784662617022757,3.6788599608154002,1.8744774221618434,4.0,,7.0,True,[-1.29540827 -1.36233812 -1.81053922],[2.3030284  0.38596902 1.16584222],[-1.38569437  1.39507496  1.71630911]
206509,4.579178224807899,1.5581614191944004,3.2006603559977016,7.0,6.0,,True,[-1.32859789  1.16521813  1.92072756],[-1.34581845 -1.31822154  1.80642318],[ 2.52817548 -0.47397757  0.44246354]
206517,4.531607640863029,3.391526171143646,1.4148661879933253,1.0,,6.0,True,[ 1.34674999 -1.43294242  1.71611203],[-0.62742268  2.51643825  0.29322234],[-1.43880863 -1.33159734  1.72301429]
206647,4.541898320600679,4.4978302485546156,0.2982714308447054,0.0,,1.0,True,[1.45064081 1.2681465  1.76055267],[-2.08658269 -1.15036365  1.06533383],[ 1.3801838  -1.40967845  1.70880056]
206960,3.79969331943534,1.9094037869848282,3.628902893579833,4.0,1.0,,True,[-1.33439663 -1.42429283 -1.73288072],[ 1.20703057 -1.28203124  1.92654435],[0.48988954 2.38737438 0.93410481]
206975,3.642946984393846,1.8759422590790036,3.8191107565271505,,1.0,7.0,True,[ 0.36447168 -0.36385164 -2.55868567],[ 1.38274167 -1.36903159  1.73950509],[-1.32506885  1.31485448  1.82413   ]
207118,6.596499523697668,1.633814418466412,1.1076860578359204,6.0,0.0,,True,[-1.28918651 -1.34935768  1.82464572],[1.42561126 1.22172299 1.81304315],[1.4146526  1.80910981 1.24015311]
207204,3.7858584291877824,5.138345371544881,0.41379619926733646,5.0,,7.0,True,[-1.39849179  1.26516568 -1.80434933],[ 1.55756816 -1.4680683   1.49360534],[-1.25856628  1.34645913  1.8480148 ]
207445,3.7917184033785887,0.0326780374799102,5.513603559141502,3.0,4.0,,True,[ 1.38314439 -1.32354648 -1.77404518],[-1.25157234 -1.45444232 -1.76925528],[-1.05065834  1.2095596   2.0603841 ]
207719,4.5603167381296,4.623611244143405,0.1540720177269952,0.0,6.0,,True,[1.37054575 1.24445303 1.83984809],[-1.39687742 -1.26339948  1.8068357 ],[-1.8712956  -1.72631884 -0.57460947]
207854,4.533817196242461,0.2556936992501712,4.548489104507368,6.0,,0.0,True,[-1.46146593 -1.30319097  1.72566238],[ 0.76760542 -0.33193726 -2.47238742],[1.27710982 1.37978884 1.81032408]
207929,4.5559053874251605,0.4074935917490655,4.374601020825774,7.0,7.0,,True,[-1.1890651   1.4431226   1.82088477],[-1.43860911  1.24620622  1.78590982],[ 1.65252544 -1.85307191  0.80460188]
207972,4.589474499034856,4.6402761031209385,0.1082493978442054,0.0,6.0,,True,[1.23683847 1.19252697 1.96474172],[-1.30449015 -1.34138443  1.81964097],[-2.06580624 -1.44425221  0.67725928]
207985,4.563611674533558,2.9406155227858233,1.83377280268062,0.0,,7.0,True,[1.37127663 1.22244935 1.85400054],[-0.71793265 -2.50348965  0.17091598],[-1.25411117  1.24177207  1.92283834]
208080,4.566558021517912,4.496250143629997,0.27519183485209275,6.0,,7.0,True,[-1.37720906 -1.19625381  1.86664727],[2.00805002 1.1481188  1.20899064],[-1.32541459  1.25818506  1.86342333]
208324,4.5609831557295575,0.3267316210085034,4.45028522326194,,3.0,0.0,True,[-1.50210953 -1.07711746  1.8427113 ],[ 1.36683215 -1.15290698 -1.90122996],[1.15032294 1.40282061 1.87641985]
208326,3.693993289880652,4.773940982034112,0.8700657280852369,,6.0,0.0,True,[ 0.85458618  0.92567349 -2.28580643],[-1.34521924 -1.3910211   1.75144098],[1.39017954 1.35099098 1.7476625 ]
208375,3.793926824171072,0.11441628129477795,5.42965689453415,4.0,,0.0,True,[-1.24228768 -1.47035099 -1.76263702],[-2.43094723 -0.33636691  0.88851161],[1.39132278 1.27790582 1.80091023]
208626,5.718730061445531,1.2528651439629166,2.3664047945915527,,0.0,0.0,True,[-1.49774806 -1.45439912 -1.56638883],[1.41635398 1.22915724 1.8152724 ],[1.29775273 1.3665736  1.80566177]
208680,4.585247582242823,4.568875201473039,0.183877216284138,0.0,6.0,,True,[1.20149678 1.25655311 1.9466843 ],[-1.21879859 -1.19841232  1.9724193 ],[-1.55151651 -2.00262393 -0.62800787]
208823,4.567069006061778,4.609877365619132,0.16105362831908998,7.0,1.0,,True,[-1.26169758  1.3144037   1.86883978],[ 1.17506136 -1.45003171  1.82448317],[ 2.28802796 -1.17511628 -0.44286545]
208860,3.7846080763142833,2.2268778863043117,3.326514037381406,4.0,7.0,,True,[-1.31136928 -1.34660157 -1.81082159],[-1.22338254  1.2980438   1.90539168],[2.39971007 0.37428731 0.95571993]
209052,3.8017145135584727,3.9663941475454383,1.56989133889609,5.0,,0.0,True,[-1.32385661  1.44659214 -1.72246186],[ 0.47867378 -2.31171291  1.11308347],[1.29927952 1.42335724 1.76012128]
209054,3.7057411946091294,0.74233673729895,4.889922068091921,,6.0,0.0,True,[-0.85995699 -1.06225036 -2.22355529],[-1.4067026  -1.34826524  1.73651048],[1.29671314 1.45004794 1.74011379]
209154,4.584997303673692,4.63375536261428,0.11924733371202922,1.0,7.0,,True,[ 1.30409536 -1.15152904  1.9456146 ],[-1.30744265  1.38561357  1.7840316 ],[-2.43118083  0.70598102  0.63486264]
209180,4.5755542091238866,3.280052724957483,1.4823930659186315,7.0,,6.0,True,[-1.2817705   1.24069686  1.90521277],[ 2.4908818  -0.61444051  0.47965689],[-1.45329469 -1.26576185  1.76007997]
209196,3.7540735667342915,5.330119693940074,0.25380673932563536,3.0,7.0,,True,[ 1.25077361 -1.16982524 -1.96956195],[-1.20687275  1.43889307  1.81249687],[ 0.72030771 -2.09489678  1.38009575]
209213,3.771287017527114,3.1769538588250796,2.3897591236478064,2.0,,1.0,True,[ 1.16011423  1.39002346 -1.87991216],[-2.36821308 -0.37356373  1.03156044],[ 1.27317841 -1.31546534  1.86028698]
209222,3.7683973136965867,0.19267850418346838,5.376924182119946,3.0,,7.0,True,[ 1.39090176 -1.13433771 -1.89493278],[ 1.58793034 -1.4954167   1.43328508],[-1.4650097   1.23271031  1.77377334]
209315,4.55571991773654,1.402363656647106,3.3799164256163543,0.0,1.0,,True,[1.45566959 1.1749081  1.82008709],[ 1.29995234 -1.2276913   1.9013148 ],[-2.52735201 -0.57324753  0.30980492]
209342,4.56102933685484,0.18638431169055897,4.5905863514546015,1.0,,7.0,True,[ 1.40675235 -1.19867914  1.8429097 ],[-0.78078855 -1.39275367 -2.06463228],[-1.24488899  1.47545097  1.75652948]
209345,4.574379761800749,1.822766462522528,2.940853775676724,6.0,7.0,,True,[-1.24725031 -1.28287724  1.90018227],[-1.22502202  1.20936432  1.96185091],[2.51998096 0.64787235 0.2050789 ]
209401,3.7726474624508186,0.15021314159659516,5.415139395952587,4.0,,0.0,True,[-1.18044469 -1.38242654 -1.87284468],[-1.34462271 -1.79991677  1.32830319],[1.20923892 1.45365848 1.79908818]
209581,4.539299559053077,4.496470341283017,0.30223009966390624,0.0,6.0,,True,[1.32455599 1.41331668 1.74933913],[-1.17080898 -1.34093558  1.90871635],[-1.56351961 -1.31471316 -1.62451092]
