,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
251867,3.755180798866685,1.6409863634374584,3.7818328376958563,2.0,7.0,,True,[ 1.31631606  1.45028414 -1.72513418],[-1.18595639  1.39527676  1.85978768],[-0.53045553 -2.36426246  0.97004122]
252001,3.630541184685132,4.041250930477715,1.5062078848371536,,1.0,7.0,True,[-0.72684681  0.3884805  -2.47646454],[ 1.46809562 -1.26652046  1.74720382],[-1.27628937  1.47143582  1.73725705]
252019,4.435917476354903,4.21285894219842,0.5292235814466766,7.0,,3.0,True,[-1.19675192  1.20808325  1.98000498],[ 0.8687536  -0.81769323  2.32136704],[ 1.27181192 -1.45112532 -1.75750669]
252269,3.722996914696224,5.263943071244047,0.19106001405972872,3.0,7.0,,True,[ 1.23107025 -1.27394958 -1.91666859],[-1.43148744  1.2602993   1.78173774],[ 1.83449538 -0.73812632  1.7034953 ]
252652,3.6235179703092126,3.7965157229774507,1.757966306713337,,7.0,1.0,True,[ 0.46493972 -0.49762026 -2.51958432],[-1.30286418  1.46569218  1.7223215 ],[ 1.24712894 -1.43949542  1.78455102]
252661,5.595229543441742,1.3261375114271146,2.2566329451311438,5.0,1.0,,True,[-1.18774225  1.24802135 -1.96056397],[ 1.17495907 -1.30326181  1.93211796],[ 0.96954119 -0.96610271  2.22232658]
252689,3.612440917296542,2.146622668012897,3.418936414690562,,6.0,0.0,True,[-0.16410412 -0.29770172 -2.58776806],[-1.4115786  -1.36409433  1.7201141 ],[1.28718784 1.38688859 1.79771731]
252730,4.393270074079595,3.435335394244129,1.3493945316762765,0.0,,7.0,True,[1.28914503 1.42649615 1.76502517],[-0.70059913 -2.49079989  0.34231089],[-1.20823562  1.40031838  1.84156866]
252793,3.7379080755490355,4.915236438132735,0.5248554863182298,3.0,,1.0,True,[ 1.26966423 -1.36363298 -1.8277193 ],[-1.55139151  1.57117906  1.39164677],[ 1.35928446 -1.16906735  1.89676759]
252845,3.739405509864286,0.03112812921604026,5.407466360919674,3.0,,7.0,True,[ 1.25566802 -1.38828671 -1.8188067 ],[ 2.34768513 -1.01813901 -0.51368034],[-1.22231199  1.23172025  1.94959448]
252948,3.723539997919032,0.7080952372400054,4.746364764840963,4.0,6.0,,True,[-1.21133633 -1.29752779 -1.91342257],[-1.210881   -1.19890684  1.97699003],[1.54060663 1.61232331 1.35611384]
252950,4.425484212663167,2.8659008910760355,1.8866148962607974,0.0,,1.0,True,[1.19686289 1.28995279 1.92759981],[-2.53779974 -0.42806927  0.43408429],[ 1.29476538 -1.44806387  1.74321359]
252991,3.647667291473914,1.114528966743921,4.415803741782165,,6.0,0.0,True,[-0.70704769 -0.82905963 -2.37167529],[-1.34416198 -1.39873744  1.74609912],[1.3179091  1.45622049 1.7189059 ]
253039,4.417200327232853,2.9289443332776246,1.8318553394895227,0.0,,1.0,True,[1.31893226 1.23121144 1.88590458],[-2.54786956 -0.52160314  0.21997925],[ 1.17361865 -1.25232616  1.96631596]
253141,3.73026130695985,3.380970050723288,2.066768642316863,5.0,,6.0,True,[-1.34884075  1.21799697 -1.87328909],[ 2.40089806 -0.29158115  0.98120791],[-1.25866897 -1.26339038  1.90570123]
253260,4.406404762120868,2.8882374500449117,1.8833577878342211,7.0,,6.0,True,[-1.31958782  1.31017952  1.83145232],[ 2.54742716 -0.54768243  0.15086023],[-1.13622275 -1.32580804  1.93993064]
253350,3.7157957452657375,0.09426738663326714,5.367936868100996,3.0,,7.0,True,[ 1.27637703 -1.15858455 -1.95975599],[ 1.99435887 -1.48529349  0.79280258],[-1.32623274  1.16076898  1.92505119]
253398,4.380221334801557,4.613967469297168,0.18381119590127515,0.0,6.0,,True,[1.42032999 1.38155946 1.69883965],[-1.37043591 -1.37544815  1.74417539],[-1.81182724 -1.54983509 -1.06178776]
253575,3.731963192748531,0.12658372835884496,5.319453078892624,3.0,,7.0,True,[ 1.28582246 -1.29902839 -1.86313871],[ 1.57242215 -1.77388804  1.09220409],[-1.31956424  1.36170377  1.79349186]
253792,3.720170699368452,0.1313549031683211,5.326474397463227,2.0,,6.0,True,[ 1.17326262  1.30263832 -1.93356878],[1.30803094 2.00455212 1.04063724],[-1.1859305  -1.40343244  1.85365753]
253824,4.411731181465497,4.038476935937853,0.7277918825966498,1.0,,5.0,True,[ 1.22291831 -1.36497713  1.8583348 ],[-0.78237169  0.90070515  2.3213627 ],[-1.16794382  1.23895438 -1.97813025]
253964,3.7196756633432635,3.44059402917855,2.017730307478187,5.0,,0.0,True,[-1.21810817  1.25624947 -1.93653034],[ 0.16234883 -2.31781054  1.18890586],[1.44189156 1.3209789  1.72860159]
254035,6.437659600310297,1.700937432061396,1.0394029676283079,6.0,0.0,,True,[-1.28509125 -1.33680858  1.83673169],[1.19319021 1.41265794 1.84195403],[1.67182554 1.51978232 1.30666026]
254153,3.6193419194688765,3.7348435248806595,1.8238145556504648,,7.0,1.0,True,[ 0.20534597 -0.53996502 -2.54526439],[-1.21410997  1.46387079  1.78748967],[ 1.44814147 -1.33417001  1.71317736]
254207,3.6138894470785656,2.252355579193556,3.3117549737278784,,6.0,0.0,True,[-0.19235907 -0.35310696 -2.57883956],[-1.4213738  -1.25156083  1.79593764],[1.37313124 1.40100909 1.72156444]
254483,3.732697516427164,3.400177418777681,2.0451250647951555,2.0,,1.0,True,[ 1.33779231  1.25196688 -1.85876052],[-2.38410263 -0.2527495   1.03163575],[ 1.26674326 -1.36549453  1.82835615]
254492,4.41595159396503,4.605637920665966,0.1564104853690047,6.0,0.0,,True,[-1.20700783 -1.34992155  1.87961271],[1.22337413 1.32281488 1.88828402],[ 1.58915681  2.0237355  -0.43723592]
254511,4.413869749449562,1.8218783781867127,2.942251872363726,1.0,0.0,,True,[ 1.32316551 -1.25208879  1.86911923],[1.19157495 1.4137862  1.84213401],[-2.55828129  0.42106585  0.30000066]
254673,3.715537695922531,5.330396086835816,0.13206621724165313,5.0,1.0,,True,[-1.22469199  1.21058897 -1.96130158],[ 1.23796051 -1.32213971  1.87922866],[-0.9295238   1.54418463  1.88774451]
254786,3.727799771056005,2.250690031371497,3.199510197572498,4.0,1.0,,True,[-1.39468642 -1.14126544 -1.88797854],[ 1.45049654 -1.3243304   1.71881028],[0.28887397 2.34262803 1.11388768]
254818,4.394754204757081,0.3133693300818342,4.469876465161085,1.0,,7.0,True,[ 1.44253774 -1.26066817  1.77254073],[-1.03141857 -0.14062914 -2.39342833],[-1.15726843  1.28726505  1.95340177]
254897,3.741333965319542,5.32767056867711,0.10899546600334808,5.0,1.0,,True,[-1.20094867  1.45029854 -1.80733407],[ 1.25309292 -1.4538751   1.76864506],[-1.13865708  0.95982409  2.14343131]
254906,3.6325891009736786,1.4876340043258685,4.057776894700454,,6.0,0.0,True,[-0.63701262 -0.57920274 -2.46390728],[-1.3656221  -1.33251544  1.78089272],[1.42957992 1.35483699 1.71254723]
254923,6.416255015848626,1.574747725591658,1.1869972585597164,1.0,,7.0,True,[ 1.35656051 -1.38617465  1.74652896],[-1.49888023  1.77423183  1.19061307],[-1.42752788  1.17922709  1.83948026]
254970,5.602728405635077,1.4899248741272457,2.085346720237678,2.0,,6.0,True,[ 1.26817403  1.22513634 -1.92428574],[-0.82943996 -0.96655287  2.27813628],[-1.3775921  -1.19115139  1.8696252 ]
255050,4.423199066854846,0.18918933640303492,4.5656115967421185,7.0,,1.0,True,[-1.31953742  1.18298783  1.91610563],[ 0.82530109  0.99756859 -2.26623808],[ 1.13079383 -1.36745959  1.91401661]
255237,3.733388162564723,3.0352265427375364,2.4093852946977403,3.0,,0.0,True,[ 1.15148651 -1.43055099 -1.85464354],[-2.40893782  0.52621461  0.85569666],[1.27039258 1.19012906 1.94468391]
255324,3.7420812921354085,1.89813337983029,3.537785328034302,3.0,0.0,,True,[ 1.33613374 -1.33282977 -1.80288975],[1.34817496 1.35524128 1.77703274],[-2.36168648  0.37808168  1.04479243]
255399,4.427207496269341,0.5644093600781863,4.186383143652473,7.0,7.0,,True,[-1.31351279  1.15657506  1.936264  ],[-1.41295126  1.14541223  1.87181718],[ 1.86957064 -1.60994739  0.85139592]
255429,5.593340901600074,1.9336396459949672,1.651019452404959,4.0,0.0,,True,[-1.21640676 -1.20528098 -1.9697087 ],[1.35201261 1.22682638 1.86522356],[0.77575694 0.89075666 2.32741353]
255505,4.3891078603070826,3.248673715918487,1.5402184237744305,7.0,,0.0,True,[-1.36484584  1.38129932  1.74393464],[ 0.61790445 -2.51739131  0.3050165 ],[1.4065958  1.32428922 1.7549491 ]
255713,4.38758668107132,1.0784886861026313,3.7119246328260487,7.0,3.0,,True,[-1.41175563  1.34334664  1.73622172],[ 1.46979202 -1.21274086 -1.78355572],[ 0.74262088 -0.80680276  2.36847705]
255727,6.417072621150514,1.4754585818162522,1.285468797033234,1.0,,7.0,True,[ 1.26504645 -1.46605857  1.74997993],[-1.48057538  1.82718304  1.13198882],[-1.24024925  1.31802745  1.88060773]
255746,3.825864961702649,0.07756264123802135,5.27457239705933,,3.0,0.0,True,[-1.65560135 -1.53435818 -1.31027826],[ 1.20269603 -1.32494293 -1.90003908],[1.26418149 1.46743452 1.74945165]
255760,3.737290675656106,0.14070018750458732,5.300009136839306,2.0,,6.0,True,[ 1.22720135  1.39716461 -1.83139507],[1.96923648 1.27821861 1.14033542],[-1.35137247 -1.38150626  1.75423285]
255796,3.756639282948024,1.9142144574645283,3.5071462595874485,5.0,0.0,,True,[-1.396119    1.38441317 -1.71649408],[1.18015432 1.30992456 1.92443067],[ 0.57304391 -2.40056302  0.8491277 ]
255955,3.6108353557435686,3.204351844112988,2.3628128001434434,,6.0,0.0,True,[ 0.20562561  0.14810467 -2.59766878],[-1.30800529 -1.40696175  1.76682789],[1.26903346 1.45537994 1.75599639]
255994,3.739424363497517,5.361848744851761,0.076726891650722,2.0,6.0,,True,[ 1.2151081   1.42406551 -1.81869451],[-1.22633359 -1.40073163  1.82925035],[0.95248197 0.81123817 2.29058305]
256013,4.4216927891201765,4.608531876388478,0.14777533449134506,6.0,0.0,,True,[-1.37787424 -1.12742684  1.90852595],[1.27925254 1.40013389 1.79310848],[2.5825436  0.13957068 0.35083979]
256071,4.421481881791448,3.8909566744558193,0.8655614437527328,0.0,,4.0,True,[1.24175651 1.27738802 1.90746445],[-0.73380493 -0.68769556  2.40846531],[-1.25071932 -1.42901308 -1.79045323]
256110,4.399685109691401,0.4046313439883044,4.373683546320295,,4.0,7.0,True,[ 1.6589692  -0.91046199  1.79749274],[-1.42935844 -1.20364941 -1.82215875],[-1.22913554  1.2792697   1.9143654 ]
256178,5.626309150980159,2.101056629103829,1.4506342199160125,5.0,1.0,,True,[-1.22012678  1.4301685  -1.81052719],[ 1.37702464 -1.23215016  1.84328759],[ 0.74568602 -1.3336951   2.11596544]
256337,4.383791898862088,3.1667893823743776,1.627418718763534,1.0,,0.0,True,[ 1.44658495 -1.33098014  1.71696938],[-2.532752    0.6195045   0.11610977],[1.15886226 1.32029365 1.93027536]
256373,4.388744581099737,0.4632094534939501,4.326045965406313,,2.0,1.0,True,[-1.7906228   0.75556749  1.74209292],[ 1.38972961  1.31650314 -1.77413954],[ 1.34880135 -1.19181255  1.89008407]
256612,4.427127541873369,0.15061984321545374,4.600252614911177,0.0,,6.0,True,[1.24160937 1.23407624 1.93586209],[-0.03205985  0.28004695 -2.59473426],[-1.21222095 -1.26130557  1.93693795]
256621,4.419318550475585,4.620538866251924,0.13814258327249096,7.0,1.0,,True,[-1.20151569  1.33096544  1.8965735 ],[ 1.17482027 -1.39763274  1.8650791 ],[ 2.00592567 -1.66545471 -0.12092486]
256625,3.739647077727945,5.393406032776344,0.04494688949571124,2.0,6.0,,True,[ 1.25739721  1.38860406 -1.81736925],[-1.2601382  -1.26261063  1.90524699],[ 1.07905212 -0.22167003  2.36613798]
256690,3.714564587149964,5.39012714193632,0.07330827091371628,4.0,0.0,,True,[-1.22199464 -1.20383746 -1.96713102],[1.20136409 1.22975941 1.96380144],[-0.80661782 -1.1911815   2.17774065]
256988,6.42713192238928,1.7293004181796217,1.021567659431099,0.0,6.0,,True,[1.42149422 1.25648131 1.7924031 ],[-1.38718936 -1.29351226  1.79293941],[-1.76066293 -1.46864603  1.24709458]
257065,3.848132523225244,5.069352661449893,0.2605148153248633,,7.0,5.0,True,[ 1.61388225 -1.67697809 -1.18119794],[-1.18637436  1.26208278  1.95237366],[-1.24558097  1.16491267 -1.97575467]
257113,5.628744838832776,1.218127983735674,2.3311271774315507,4.0,0.0,,True,[-1.26243623 -1.40806852 -1.79880455],[1.20989315 1.2352568  1.95509571],[1.08709638 1.29505951 1.98825108]
257120,3.609576441071819,2.4967594038827965,3.0716641550453847,,1.0,7.0,True,[ 0.08711591 -0.1273534  -2.60543508],[ 1.42736864 -1.31215215  1.7472766 ],[-1.381315    1.32105743  1.77732274]
257144,4.412613574942192,1.7119359296506584,3.0534504954071506,1.0,6.0,,True,[ 1.15725418 -1.41523642  1.86278518],[-1.38077233 -1.15809219  1.88795928],[-0.3572928   2.5684468   0.29584268]
257178,4.404088702730912,4.506037993065079,0.26787330420400846,6.0,0.0,,True,[-1.42834309 -1.20848427  1.81975322],[1.22029335 1.20145474 1.96964227],[ 2.024446    1.01971053 -1.29379629]
257358,3.719828499587512,0.06378693725056296,5.394384563161926,5.0,,1.0,True,[-1.22509908  1.25084896 -1.93561595],[-2.20986157  1.31669398  0.4415074 ],[ 1.25763314 -1.1818917   1.9579558 ]
257529,3.7253097138267326,3.4577523449862215,1.9949379411870463,2.0,,1.0,True,[ 1.28432774  1.24168058 -1.90284828],[-2.33537621 -0.20898309  1.14649206],[ 1.31954178 -1.42164988  1.7463737 ]
257627,3.6226373468189914,3.6867161158534634,1.8686465373275452,,0.0,6.0,True,[-0.29399666 -0.59165514 -2.52499706],[1.33771662 1.44573863 1.71244096],[-1.4696257  -1.20690949  1.78764364]
257651,4.417603638204238,0.18706288956869077,4.573333472227072,6.0,,0.0,True,[-1.3141222  -1.23323932  1.88793634],[ 0.63989194 -0.59469802 -2.45946591],[1.16213954 1.3323351  1.92000387]
257674,4.39444320979304,0.3850631241860135,4.398493666020947,,2.0,1.0,True,[-1.74764039  0.78837316  1.77096607],[ 1.26503934  1.23510463 -1.91997188],[ 1.37253709 -1.15345147  1.89678455]
257775,5.631639136504055,1.9999431473231015,1.5464177161728438,4.0,0.0,,True,[-1.20763197 -1.47238699 -1.78488139],[1.37555338 1.37185766 1.74297432],[0.74025294 1.24969635 2.16849824]
257964,4.423900755315019,2.696482361066501,2.0576168836184805,1.0,,6.0,True,[ 1.34607507 -1.14681326  1.91963571],[-0.47735061  2.54605729  0.31910604],[-1.42728444 -1.23307559  1.80401877]
258070,4.421602702310624,2.9921823334950495,1.7642149641943274,7.0,,0.0,True,[-1.21845311  1.29874216  1.90807255],[ 0.4269561  -2.54647177  0.38116928],[1.3729245  1.26025947 1.82727239]
258074,4.405575599632076,1.5432876094939019,3.2291367908740227,6.0,1.0,,True,[-1.21129206 -1.4163246   1.82726467],[ 1.33958663 -1.28111739  1.83748358],[0.4887535  2.53998959 0.34881645]
258138,3.746143108020652,5.413612698349705,0.018244193629644023,2.0,,6.0,True,[ 1.45377471  1.23882489 -1.77875012],[-1.28278259 -1.07686317  2.00173288],[-1.28076756 -1.37135061  1.81414772]
258152,4.401339443521062,4.508222983838336,0.268437572640603,6.0,0.0,,True,[-1.26500646 -1.39668725  1.80585807],[1.2151209  1.21736716 1.96305843],[ 1.22997012  1.86715688 -1.3464764 ]
258274,3.739640846938236,5.3628838261357465,0.07547532692601777,2.0,6.0,,True,[ 1.21942774  1.42201625 -1.81740633],[-1.31833229 -1.25023614  1.87376882],[ 1.69831857 -0.43974932  1.93246852]
258296,4.488872178798185,4.5035912917076155,0.18553652949419952,,0.0,7.0,True,[-0.69591888 -1.13648461  2.24414787],[1.18778499 1.21859395 1.97896326],[-1.40297966  1.26175981  1.80324991]
258355,3.756065143212625,1.9218564051194575,3.500078451667918,5.0,6.0,,True,[-1.40674094  1.36935807 -1.71989489],[-1.28373401 -1.30809604  1.85822812],[ 2.40853022 -0.44924346  0.89959018]
258371,4.40800728142271,1.638389858432116,3.1316028601451746,7.0,6.0,,True,[-1.22709453  1.38651303  1.83954359],[-1.42890583 -1.36281633  1.70676881],[ 2.48939114 -0.6592438   0.4247698 ]
258436,4.429446730230981,2.9486382920918315,1.7999149776771874,1.0,,0.0,True,[ 1.27777422 -1.17752678  1.94751733],[-2.54511491  0.45541871  0.3564883 ],[1.25307269 1.26432179 1.90876904]
258581,3.720802615172328,2.2650907325340857,3.192106652293587,5.0,0.0,,True,[-1.21108122  1.27330162 -1.92978891],[1.3681233  1.20878967 1.86525231],[ 0.15506445 -2.39296043  1.03043456]
258901,3.730719036165752,1.9918782882920172,3.455402675542232,3.0,6.0,,True,[ 1.26011628 -1.31347529 -1.87055864],[-1.28526822 -1.32435117  1.84561089],[-0.3335217   2.37030677  1.04043697]
258949,6.502111583141214,0.8518543106413095,1.8240341062174772,,1.0,1.0,True,[-1.11716571  1.06131169  2.10657501],[ 1.22846646 -1.22823218  1.94792605],[ 1.26973433 -1.16443993  1.96060052]
259284,4.3937170655948625,0.41343793822600156,4.370844996179136,,3.0,0.0,True,[-1.69451637 -0.90410395  1.76728897],[ 1.41310249 -1.16848127 -1.85738872],[1.26433778 1.26583838 1.9003166 ]
259297,4.4116251335432795,2.0558494674104018,2.7105253990463187,1.0,6.0,,True,[ 1.42654352 -1.15137012  1.85779989],[-1.31599536 -1.20366632  1.9056347 ],[-0.67384016  2.51715856  0.14816288]
259317,3.7516124424642885,1.9960169373146046,3.4303706202211073,3.0,6.0,,True,[ 1.36282105 -1.3803254  -1.74628765],[-1.29576202 -1.27030442  1.87601372],[-0.43679554  2.41250072  0.8950698 ]
259387,4.427418071162948,0.5923667844424293,4.158215144394623,0.0,0.0,,True,[1.19299772 1.27892064 1.93732249],[1.38070847 1.13631039 1.90119511],[-1.75213684 -1.74855314  0.82745296]
259459,3.7849991204705926,0.09372992379595428,5.299270955733454,,5.0,0.0,True,[-1.25456278 -1.68471323 -1.54916545],[-1.2027945   1.45152974 -1.80511684],[1.22023593 1.23076167 1.95149942]
259528,3.7574132045318303,0.06571982311623463,5.354866972351935,5.0,,1.0,True,[-1.42290629  1.36264425 -1.71191073],[-0.44960758  2.55299956  0.30355601],[ 1.24172711 -1.4242682   1.8004649 ]
259814,3.7345958825336143,3.0911102798290986,2.3522938376372875,4.0,,1.0,True,[-1.29127902 -1.31591842 -1.84744613],[0.2374466  2.44348975 0.88604568],[ 1.35483879 -1.14297914  1.91575326]
259848,5.634594885089625,1.3534433119275449,2.1899618029828307,4.0,,0.0,True,[-1.28596334 -1.4223662  -1.77067012],[0.8964108  1.22206624 2.12487689],[1.35801917 1.32080188 1.7953736 ]
260003,4.399836677584719,0.18923570421925887,4.588927618196022,1.0,,7.0,True,[ 1.28178657 -1.39118177  1.79825928],[ 0.43847532  0.46000471 -2.5314492 ],[-1.3441414   1.26880461  1.84269334]
260067,3.7555972355938403,5.396152778375918,0.026249986030241423,2.0,6.0,,True,[ 1.3550594   1.41715665 -1.72266684],[-1.2748699  -1.18230434  1.94652593],[ 0.10393069 -2.05611805  1.60426836]
260182,4.3959524785732444,4.4765274942775255,0.3055200271492309,7.0,1.0,,True,[-1.29209357  1.40682325  1.77860691],[ 1.25235417 -1.17015651  1.96836043],[ 1.03348638 -1.86554769 -1.50457227]
260208,4.406743860719498,3.7618554196596548,1.009400719620848,6.0,,2.0,True,[-1.16577735 -1.44657193  1.8331647 ],[0.59746847 0.80854479 2.40860681],[ 1.28239471  1.46161202 -1.74104972]
260217,3.7301306946851636,1.9628941631748447,3.4849751421399926,5.0,0.0,,True,[-1.20844301  1.35633092 -1.87406828],[1.33580396 1.2915368  1.83293767],[ 0.24770948 -2.37252041  1.05919164]
260341,3.7313289781901906,2.1671980611932993,3.27947296061651,3.0,6.0,,True,[ 1.26153487 -1.31728385 -1.86692074],[-1.31250535 -1.23378871  1.88870197],[-0.27867982  2.40807636  0.96726719]
260357,4.387050567299098,1.0535016387489327,3.7374477939519695,7.0,3.0,,True,[-1.39819113  1.36092968  1.7335028 ],[ 1.42013646 -1.23636948 -1.80740226],[ 0.76085437 -0.81805017  2.3588121 ]
260487,3.7353419986358407,3.6145429129803284,1.8281150883838317,5.0,,6.0,True,[-1.42225931  1.18009591 -1.84300084],[ 2.37331665 -0.26296942  1.05371493],[-1.30416495 -1.31709782  1.83752745]
260493,4.41178359053264,3.2213596767536536,1.544856732713706,6.0,,7.0,True,[-1.32592002 -1.26477084  1.85859916],[2.513866   0.530418   0.45960252],[-1.38940946  1.37140779  1.7323054 ]
260602,4.418229695358158,1.8268349432169755,2.9329353614248665,1.0,0.0,,True,[ 1.19340532 -1.34598027  1.89108986],[1.30973324 1.20056532 1.9118948 ],[-2.49840955  0.70449502  0.27154459]
260663,4.409850895746665,4.634067574241672,0.134081530011664,0.0,6.0,,True,[1.42147785 1.17186155 1.84884862],[-1.3871253  -1.29848764  1.78938907],[-2.38561007 -1.05577425 -0.07940623]
260781,5.631826985675189,1.2625837960967832,2.2835892182280286,5.0,1.0,,True,[-1.43975896  1.24764446 -1.78397798],[ 1.28009964 -1.30962402  1.85965853],[ 1.30918339 -0.98552965  2.03146995]
260793,3.7425160105371105,5.293693902498235,0.14179008696465534,4.0,0.0,,True,[-1.37120736 -1.30030482 -1.80030491],[1.25425639 1.47403599 1.75104506],[-0.12621407 -1.85886769  1.82778032]
260801,4.421918463938605,4.625579769201018,0.1305017668603785,0.0,6.0,,True,[1.27047276 1.24546822 1.90966172],[-1.25643389 -1.33250917  1.85954112],[-2.13811548 -1.49589741  0.05341462]
260878,3.7461763011230014,0.06860261005582287,5.3632210888211755,3.0,,7.0,True,[ 1.41804358 -1.27984444 -1.77855296],[-0.48357398 -2.54606501 -0.30953057],[-1.13045164  1.35759853  1.92122495]
260905,4.409038969026987,0.1302795415794345,4.638681489393579,1.0,,7.0,True,[ 1.40262676 -1.20067953  1.84475116],[-0.14095941 -1.61480206 -2.04564042],[-1.34384387  1.44120204  1.71146731]
260951,3.751464515266963,5.279275338499915,0.14726014623312178,2.0,6.0,,True,[ 1.25837852  1.47512641 -1.74716502],[-1.45612458 -1.32681538  1.71212212],[ 1.92374605 -0.02084973  1.76376484]
261067,3.7211073562953283,2.3113718908220777,3.145520752882594,2.0,7.0,,True,[ 1.18184412  1.30318471 -1.92796631],[-1.25789711  1.17734756  1.96052227],[-0.20714924 -2.42664837  0.93838525]
261085,5.620463042694376,1.3126167974554945,2.24492015985013,5.0,,1.0,True,[-1.37724575  1.23876244 -1.83868479],[ 1.13564306 -0.91444367  2.16476503],[ 1.31081861 -1.26084049  1.87193372]
261175,3.7395215173791714,1.8369149122572057,3.6015635703636226,4.0,1.0,,True,[-1.19908732 -1.43831234 -1.81811639],[ 1.17097743 -1.30361094  1.93429842],[0.38556515 2.39659496 0.95904751]
261226,3.7378936519900816,2.0023597502296657,3.437746597780253,4.0,1.0,,True,[-1.27243364 -1.36093383 -1.82780517],[ 1.3722668  -1.2696881   1.82122924],[0.27951521 2.3881183  1.01531385]
261316,4.42042238861132,4.6558569026647945,0.10172070872388517,7.0,1.0,,True,[-1.21767127  1.30815649  1.90213125],[ 1.37172903 -1.36678303  1.74996103],[ 1.28754591 -2.10630716  0.84722824]
261328,4.397655047272312,3.043184617429795,1.7371603352978933,7.0,,0.0,True,[-1.46357117  1.21486313  1.78722327],[ 0.87943241 -2.4522839   0.15812113],[1.1646683  1.31281086 1.9318839 ]
261332,4.414096494414672,4.607794018868229,0.15610948671710023,7.0,1.0,,True,[-1.34658253  1.22512618  1.87026237],[ 1.28309265 -1.29326386  1.86902163],[ 2.21034903 -1.32697639 -0.40692851]
261341,3.748911968354469,5.348418465879022,0.08066956576650863,3.0,7.0,,True,[ 1.33546404 -1.38668657 -1.7623099 ],[-1.42946623  1.21014606  1.81776588],[1.65297291 0.51587842 1.95285688]
261370,3.714316744030637,0.20668666902102903,5.256996586948334,4.0,,0.0,True,[-1.25004034 -1.17219889 -1.96861599],[-1.69453438 -1.50079033  1.29933892],[1.38673734 1.28289033 1.80090309]
261399,3.7502633765604094,2.0573992965813823,3.3703373268582086,4.0,1.0,,True,[-1.30070775 -1.4292392  -1.75429036],[ 1.30615617 -1.19393755  1.91848096],[0.35155155 2.44047878 0.85590586]
261408,3.7326785910367213,2.2865253283448372,3.158796080618442,4.0,7.0,,True,[-1.21202555 -1.37393011 -1.85887334],[-1.27033363  1.32252226  1.85722571],[2.39833151 0.36832942 0.96147772]
261533,4.43031775498334,4.594617552459666,0.1530646925569945,1.0,7.0,,True,[ 1.22815733 -1.22222853  1.95189318],[-1.1824253   1.25871688  1.95693695],[-2.05437506  1.59519653 -0.21677437]
261648,3.7496794832681832,5.325851512230249,0.10246900450156815,2.0,6.0,,True,[ 1.2673144   1.45475489 -1.75775494],[-1.35103847 -1.39574347  1.74318537],[1.39888538 0.48747586 2.14885713]
261651,4.351518381815375,4.508858316121625,0.3176233020629997,,7.0,5.0,True,[ 1.54977896 -1.41414719  1.55256977],[-1.43387338  1.2779449   1.76719098],[-1.2815558   1.28408858 -1.87638782]
261768,3.757595098500728,2.2291338009619994,3.1912711005372736,2.0,1.0,,True,[ 1.35585116  1.43066972 -1.71083365],[ 1.1707832  -1.39984118  1.86596125],[-2.44974974 -0.38248803  0.81518654]
262005,3.7369291360635883,2.9761168925201176,2.4649539714162945,3.0,,6.0,True,[ 1.36832586 -1.2561396  -1.83354783],[-0.34408488  2.45351106  0.82096838],[-1.30669537 -1.14928393  1.94519759]
262050,3.7573479271804047,1.9554407924633057,3.4652112803562902,2.0,7.0,,True,[ 1.41342196  1.37199722 -1.71229728],[-1.15175701  1.29814464  1.94945538],[-0.60659257 -2.40383115  0.8159297 ]
262314,3.714018334361302,2.0313614581244366,3.432620207514262,5.0,0.0,,True,[-1.16435501  1.25454585 -1.97040406],[1.42996254 1.30956093 1.74709968],[ 0.11110842 -2.31236585  1.20528797]
262436,3.7128420666243023,2.592078840299306,2.873079093076392,2.0,7.0,,True,[ 1.2323826   1.17601449 -1.97745368],[-1.32996699  1.1441621   1.93240288],[-0.13770221 -2.42364963  0.95867646]
262446,4.416044354770204,0.11465470986291727,4.6473009353668795,6.0,,0.0,True,[-1.3214577  -1.23739572  1.88008015],[-1.02555765 -0.24601548 -2.38742704],[1.44924452 1.24485741 1.77823518]
262561,4.408923016960624,3.8037035271527317,0.9653734558866445,0.0,,4.0,True,[1.32035765 1.29143629 1.84416594],[-0.76532526 -0.67925663  2.40103887],[-1.30254198 -1.41157936 -1.76718083]
262660,4.406325227862096,2.9606716161898827,1.811003155948022,6.0,,7.0,True,[-1.17219698 -1.44405945  1.83105067],[2.48394295 0.75595193 0.26582719],[-1.34754151  1.28593257  1.82828042]
262662,3.6182821549025483,1.8796380860353268,3.6800797590621257,,7.0,1.0,True,[-0.3118307   0.4508317  -2.55178612],[-1.41929717  1.32425285  1.74472059],[ 1.32353742 -1.3934406   1.76597622]
262758,3.6089420956155114,2.679076811249743,2.889981093134746,,7.0,1.0,True,[-0.04662048 -0.03495816 -2.60934943],[-1.32532415  1.44005686  1.72680402],[ 1.32814632 -1.34745019  1.79791695]
262785,4.429218898152312,1.6634944790830661,3.0852866227646225,0.0,1.0,,True,[1.25296474 1.2057417  1.94637261],[ 1.38414978 -1.41737153  1.69920197],[-2.51761205 -0.40392429  0.55729233]
262866,4.3910642535661,4.570178654983939,0.2167570914499617,1.0,7.0,,True,[ 1.32475324 -1.4075289   1.7538504 ],[-1.3570539   1.26069343  1.83879221],[-1.14740042  2.05091332 -1.13548529]
