,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
11688,4.672639819056722,1.3133896680850599,3.4919705128582184,6.0,7.0,,True,[-1.44049875 -1.25957841  1.774972  ],[-1.34041128  1.15892154  1.91632421],[2.48837389 0.74629083 0.25128743]
11740,6.759997412242734,1.1695083533601498,1.5484942343971169,6.0,,0.0,True,[-1.27443929 -1.23775794  1.91203027],[1.75617741 1.43322168 1.29376062],[1.13658095 1.34060552 1.92952341]
11881,3.8106730337016836,3.8419109353364784,1.8254160309618386,3.0,,6.0,True,[ 1.24967924 -1.29940842 -1.88731014],[-0.35291863  2.26313951  1.25129854],[-1.29359035 -1.40581274  1.7783179 ]
11885,4.702627707581402,1.8348090131745294,2.9405632792440692,6.0,1.0,,True,[-1.38954798 -1.14424407  1.88996347],[ 1.28901942 -1.32128004  1.84519592],[0.73901456 2.4907157  0.24958517]
12082,4.6810489234957675,3.0729728423729377,1.7239782341312946,0.0,,1.0,True,[1.26602994 1.39390505 1.80728993],[-2.48120605 -0.80348057  0.10067521],[ 1.22648581 -1.224157    1.95173569]
12136,6.7294642598571155,1.1148520516523452,1.6336836884905404,0.0,6.0,,True,[1.40247857 1.24730862 1.81366344],[-1.32587146 -1.24326391  1.87308829],[-1.75116074 -1.5044717   1.21741569]
12206,4.685149740511654,3.766157567961718,1.026692691526629,0.0,,4.0,True,[1.38020175 1.25845376 1.82302969],[-0.80694519 -0.74118992  2.36887673],[-1.40286985 -1.26873084 -1.79843772]
12496,3.8219911371997393,3.5312794863292756,2.124729376470986,4.0,,1.0,True,[-1.29497018 -1.33101447 -1.8339991 ],[0.31715565 2.35367971 1.08245283],[ 1.32794059 -1.24916705  1.8676872 ]
12544,4.720873129509408,4.592241738104927,0.16488513238566593,6.0,0.0,,True,[-1.24721962 -1.1902083   1.95957838],[1.30238711 1.1753635  1.93246176],[ 1.6704474   1.95026601 -0.46708455]
12644,4.695824536002438,3.476754477720847,1.3054209862767157,7.0,,6.0,True,[-1.40382768  1.16923046  1.86393883],[ 2.50563579 -0.57244114  0.45409298],[-1.42658861 -1.28338166  1.76914568]
12696,4.6753982185735845,0.18351530545667258,4.619086475969744,7.0,,1.0,True,[-1.46664006  1.21357874  1.78557934],[ 0.55425319  0.91505219 -2.38066858],[ 1.36507737 -1.40334499  1.72606101]
12698,4.66502494898283,0.16854102453546277,4.644434026481708,1.0,,7.0,True,[ 1.32069156 -1.42146182  1.74565749],[ 0.39612566  0.10241101 -2.57773087],[-1.39907639  1.40510042  1.69716765]
12709,3.8372176894709256,0.16465222917316572,5.476130081355908,5.0,,1.0,True,[-1.26627697  1.4498688  -1.76253315],[-2.16062107  0.56543691  1.35059161],[ 1.43463563 -1.31171468  1.7416444 ]
12774,3.7062483015664043,1.2093180433900297,4.562433655043566,,1.0,7.0,True,[ 0.67200463 -0.81409198 -2.38699896],[ 1.21559454 -1.43551643  1.80934311],[-1.23151349  1.4728012   1.76814342]
12916,3.9609845316834127,0.05752258954507893,5.459492878771509,,4.0,7.0,True,[ 1.75009359 -1.52578315 -1.19216534],[-1.28911374 -1.2521928  -1.89269621],[-1.35836511  1.42815842  1.71093768]
13029,4.693967022421114,1.048766250770631,3.735266726808256,0.0,4.0,,True,[1.19823385 1.38871522 1.85682678],[-1.30020369 -1.44313408 -1.74325397],[-0.65427772 -0.79207298  2.39930012]
13085,4.6915683389612,0.17401198392295006,4.6124196771158505,0.0,,6.0,True,[1.2277677  1.37510653 1.84763863],[ 0.44257057 -0.29735126 -2.55495861],[-1.32421931 -1.32909897  1.81439773]
13236,4.662293482429828,0.3249781078514363,4.490728409718736,0.0,,6.0,True,[1.4718203  1.27873593 1.73513096],[-0.54439228 -0.44120771 -2.51417438],[-1.35322466 -1.18424423  1.89167879]
13366,3.6825357424152276,4.207231299079532,1.5882329585052402,,7.0,1.0,True,[ 0.46441125 -0.57789773 -2.50249004],[-1.18821711  1.4429227   1.8215966 ],[ 1.2267505  -1.46849637  1.77502159]
13484,3.6836842699534715,1.5580920145837087,4.23622371546282,,1.0,7.0,True,[ 0.42453647 -0.63044955 -2.49687848],[ 1.28603092 -1.42246489  1.77054176],[-1.17581811  1.45057604  1.82356271]
13573,3.6918516616256802,1.4248850970054538,4.3612632413688655,,1.0,7.0,True,[ 0.50994951 -0.71768787 -2.45702577],[ 1.37578767 -1.31510381  1.78600399],[-1.25556888  1.41201435  1.80051722]
13618,5.689413435008709,1.4364481948233856,2.352138370167906,3.0,,7.0,True,[ 1.21939241 -1.40305276 -1.83210947],[-0.84678646  1.13196327  2.19401729],[-1.23472913  1.29751051  1.89842315]
13644,4.679166625236018,0.9269315190878349,3.871901855676147,7.0,3.0,,True,[-1.20272023  1.45785638  1.80006079],[ 1.38386319 -1.15661406 -1.88660186],[ 0.64506506 -1.03672955  2.30676893]
13691,4.6621112234849775,0.2634090820836345,4.552479694431388,1.0,4.0,,True,[ 1.44219875 -1.31298175  1.73442835],[-1.25154484 -1.3955226  -1.81610908],[-1.15841134  1.66437926  1.64317522]
13853,4.682578696754163,3.8854951800637147,0.9099261231821218,6.0,,2.0,True,[-1.26176204 -1.39014251  1.81316308],[0.76057483 0.92885139 2.31751182],[ 1.2906392   1.2341395  -1.90348369]
13875,3.6815891112566748,1.8271929807434792,3.9692179079998464,,0.0,6.0,True,[ 0.39051248  0.61152821 -2.50711652],[1.402542   1.20480965 1.84212096],[-1.32769979 -1.40639873  1.75252843]
13927,4.6629473704919855,4.430979919975125,0.38407270953288997,6.0,0.0,,True,[-1.44155699 -1.30942004  1.73765146],[1.21455691 1.25139413 1.94189708],[ 1.56194299  0.91550944 -1.87996717]
13934,6.698630388721743,1.2816470462948195,1.4977225649834383,0.0,,6.0,True,[1.377372   1.40625401 1.71388332],[-1.63627937 -1.78011456  0.98279294],[-1.39926826 -1.3272933   1.75853371]
14017,4.70538479083691,2.9206587024509147,1.8519565067121757,1.0,,6.0,True,[ 1.22242093 -1.30609618  1.90049989],[-0.48509778  2.5577101   0.18681327],[-1.33931927 -1.13011798  1.93420713]
14055,3.75768196886361,0.6152921840367682,5.105025847099622,,7.0,1.0,True,[-1.14230924  0.96514615 -2.13909385],[-1.40660986  1.29916957  1.77361414],[ 1.46837432 -1.27907757  1.73779672]
14091,3.827112848076858,1.9211411599097334,3.729745992013408,3.0,6.0,,True,[ 1.28366721 -1.37421247 -1.80992779],[-1.1797177  -1.32062704  1.91737069],[-0.45363697  2.33984177  1.06369825]
14093,4.688841907583758,0.2528792257396344,4.536278866676608,1.0,,7.0,True,[ 1.4023219  -1.21257085  1.83718949],[-0.93056758 -0.4843333  -2.38988812],[-1.20599574  1.34714659  1.8822514 ]
14151,4.700040049873521,1.9497585841220209,2.8282013660044587,6.0,1.0,,True,[-1.38710621 -1.16334721  1.88006905],[ 1.4331632  -1.24016638  1.79447223],[0.59819969 2.52941266 0.23733678]
14299,6.775089634171364,1.8194490980761435,0.8834612677524938,6.0,0.0,,True,[-1.14929106 -1.28362875  1.96049159],[1.24897418 1.40432659 1.8110854 ],[1.39030778 1.53938063 1.58412485]
14332,3.819111502814906,2.5659703268535257,3.0929181703315685,5.0,0.0,,True,[-1.41816903  1.17790696 -1.84754751],[1.35834172 1.18396915 1.88818029],[ 0.33865599 -2.38730967  0.9990819 ]
14470,4.725027110419241,4.648412471293123,0.10456041828763585,1.0,7.0,,True,[ 1.20709597 -1.20534184  1.97539119],[-1.2856062   1.40907176  1.7815256 ],[-2.11537778  1.27662989  0.84112602]
14551,3.808470843996676,5.437186139633819,0.23234301636950594,3.0,7.0,,True,[ 1.32749515 -1.20357145 -1.89770187],[-1.20568418  1.45320359  1.80183933],[ 0.45794822 -2.15705099  1.39625013]
14654,4.7185085857138676,2.866318859239198,1.893172555046935,6.0,,1.0,True,[-1.22417774 -1.22831609  1.95057131],[0.561864   2.53986654 0.21327641],[ 1.2412929  -1.18602482  1.96586802]
14707,4.690679728529119,1.5976549536681484,3.1896653178027323,0.0,7.0,,True,[1.4132551  1.18895427 1.84423365],[-1.33469698  1.44811327  1.71279068],[-0.76921472 -2.46669448  0.3685472 ]
14737,3.8256566574746724,0.14932583369049018,5.503017508834837,3.0,,7.0,True,[ 1.32426828 -1.32580783 -1.81676831],[ 1.39398565 -1.64459007  1.47113137],[-1.3337794   1.37634457  1.77166818]
14783,4.682883290276366,2.8486198411483676,1.946496868575267,1.0,,0.0,True,[ 1.20807069 -1.43557085  1.81433226],[-2.52585725  0.64535266  0.12516029],[1.18182359 1.44595678 1.82334911]
14822,6.770797688280117,1.0060800885848624,1.7011222231350214,7.0,,1.0,True,[-1.17761962  1.27890186  1.94672085],[ 1.33711752 -1.73264301  1.42202845],[ 1.32110535 -1.21899309  1.89230983]
14894,4.692947233992804,4.548322743006887,0.23673002300030888,0.0,6.0,,True,[1.19847486 1.39371504 1.85292104],[-1.20618424 -1.29769406  1.91656195],[-1.25996277 -1.9254037  -1.23183376]
14899,4.703694209803612,0.15811227119074045,4.616193519005648,0.0,,6.0,True,[1.34807491 1.1863418  1.89403991],[-0.04103107  0.30209456 -2.59213335],[-1.35319771 -1.25344192  1.84657502]
15025,3.661916545896156,3.035925562538188,2.7801578915656564,,6.0,0.0,True,[-0.15991396  0.08997498 -2.60354221],[-1.14143182 -1.41880324  1.86982105],[1.37631074 1.37936857 1.73643631]
15160,4.699373692669297,0.17716520965848695,4.6014610976722174,1.0,,7.0,True,[ 1.33099631 -1.23104288  1.87752024],[-0.07320358 -0.04416886 -2.60859931],[-1.33071869  1.25273814  1.86331289]
15303,3.664657192861747,3.3150694920147568,2.498273315123497,,1.0,7.0,True,[-0.31168749  0.08033355 -2.59007672],[ 1.4527205  -1.24269456  1.77691119],[-1.29593407  1.33420228  1.8309995 ]
15333,4.67391544862682,1.399064068579251,3.4050204827939288,0.0,7.0,,True,[1.34664449 1.35302712 1.77987815],[-1.1606799   1.36786937  1.8957467 ],[-0.83373566 -2.46201705  0.23549288]
15380,5.774748670392843,2.394742045413721,1.3085092841934367,,7.0,7.0,True,[ 1.48448141 -1.5271928  -1.50867395],[-1.41930946  1.37303671  1.70658456],[-1.19847696  1.35080252  1.88443242]
15440,4.66121049503157,3.8439294579606442,0.9728600470077855,1.0,,5.0,True,[ 1.36420497 -1.39815495  1.73095567],[-0.88692455  0.90694489  2.28099009],[-1.22310889  1.2576262  -1.93248052]
15597,5.675637719924432,2.1876997282041,1.614662551871469,4.0,0.0,,True,[-1.18682959 -1.36055858 -1.88478536],[1.22653255 1.35515754 1.86313337],[0.79744319 0.97343945 2.28661322]
15614,3.8000091114530594,5.437274896060011,0.24071599248692976,4.0,0.0,,True,[-1.2002217  -1.27158576 -1.93768871],[1.40342918 1.26193485 1.80277757],[-1.90132915 -0.94530917  1.51770816]
15670,3.7922034508760234,5.50297965405464,0.18281689506933674,2.0,6.0,,True,[ 1.20179005  1.2118304  -1.97465637],[-1.37795126 -1.15279881  1.89325255],[2.08189911 0.80084608 1.35515373]
15805,3.6650340519830302,2.491754237022927,3.321211710994043,,6.0,0.0,True,[-0.24527995 -0.23026996 -2.58822593],[-1.40034166 -1.17686706  1.86175379],[1.47060067 1.26126535 1.74889776]
15824,6.751774052153375,1.0748358833477956,1.6513900644988304,6.0,0.0,,True,[-1.24829531 -1.30324416  1.88558041],[1.32934699 1.16306809 1.92151222],[1.45160172 1.69685679 1.35115858]
15887,3.684819335119877,1.5142966338982828,4.278884030981841,,1.0,7.0,True,[ 0.48837548 -0.60567477 -2.49133447],[ 1.29609774 -1.41786325  1.76688835],[-1.22424898  1.40553911  1.82695765]
15894,5.682029431142574,1.8329552967285796,1.9630152721288474,5.0,,1.0,True,[-1.41820975  1.15756618 -1.86032837],[ 1.16614831 -0.65222226  2.24205358],[ 1.28599563 -1.3391627   1.83438232]
16012,5.702381234839651,2.22764052179934,1.5479782433610105,4.0,0.0,,True,[-1.41887415 -1.27321817 -1.78264176],[1.45352981 1.21510763 1.79523384],[0.97959383 0.98604815 2.2091186 ]
16141,4.688473429662849,0.251914176053302,4.537612394283848,6.0,,0.0,True,[-1.33872842 -1.28445694  1.83577683],[ 0.80482084 -0.20506115 -2.47433089],[1.17116859 1.35395095 1.89928433]
16215,3.6639574192066737,3.5277820507961244,2.2862605299972025,,6.0,0.0,True,[ 0.29164679  0.02697843 -2.59351389],[-1.36678655 -1.18801309  1.87952638],[1.32860186 1.44158491 1.72300611]
16441,4.690453919473454,4.6455964668751335,0.14194961365141268,1.0,7.0,,True,[ 1.31173265 -1.30132655  1.8433683 ],[-1.33449815  1.39513257  1.7563655 ],[-2.01535909  1.5919322  -0.46495118]
16510,3.7942275247939214,0.2816133624415999,5.402159112764479,5.0,,1.0,True,[-1.26268586  1.16458253 -1.96506284],[-1.22065546  1.66187166  1.60008839],[ 1.33691295 -1.35543417  1.78537446]
16554,3.8083450025153582,5.562891540084153,0.10676345740048898,5.0,1.0,,True,[-1.15920179  1.36558557 -1.89829588],[ 1.14551033 -1.38554551  1.89213364],[-1.11899739  1.57872706  1.75144675]
16749,4.710811370669114,4.594063262653878,0.1731253666770085,1.0,7.0,,True,[ 1.32771695 -1.16540963  1.92122046],[-1.22204714  1.37831429  1.84904043],[-2.50733404  0.62628926 -0.36488051]
16754,3.67846549310064,3.926214768570048,1.8733197383293123,,7.0,1.0,True,[ 0.48539915 -0.46263325 -2.52239135],[-1.46151068  1.25454406  1.76130796],[ 1.43565719 -1.16793148  1.84035988]
17011,3.692278229647134,1.4711238716926338,4.3145978986602325,,1.0,7.0,True,[ 0.73570905 -0.49403261 -2.45494684],[ 1.3212424  -1.34109607  1.80772781],[-1.45208803  1.24011213  1.7792308 ]
17025,4.6821897585506775,4.572331138982487,0.22347910246683522,1.0,7.0,,True,[ 1.45623676 -1.18715046  1.81167003],[-1.30952392  1.33147784  1.82329752],[-2.2753336   0.66107067 -1.09450564]
17069,4.72216900764028,4.6550718821736465,0.10075911018607453,0.0,6.0,,True,[1.28168508 1.14458412 1.9645128 ],[-1.40213191 -1.31437272  1.76594181],[-2.03330616 -1.3928519   0.8589119 ]
17080,3.7948611770454304,4.997782748274491,0.6853560746800786,2.0,,0.0,True,[ 1.19514506  1.23856632 -1.96206059],[-1.51142466 -1.50503836  1.50417919],[1.26918208 1.14976197 1.96960003]
17116,3.820946001206296,1.7227213842071447,3.9343326145865594,2.0,1.0,,True,[ 1.35412621  1.26365868 -1.83891516],[ 1.42557813 -1.1907924   1.83353224],[-2.27779936 -0.45734935  1.18935345]
17129,3.7807578128921566,0.42230816143030236,5.274934025677541,,6.0,0.0,True,[-1.07081071 -1.24442948 -2.0290046 ],[-1.32042635 -1.45100899  1.72137944],[1.28016552 1.46410013 1.74059962]
17175,3.826071915612361,3.725674555530286,1.926253528857354,3.0,,6.0,True,[ 1.21467856 -1.42936839 -1.81481735],[-0.3954628   2.36278514  1.03583569],[-1.16192542 -1.2715333   1.96092641]
17178,4.686145285478722,0.39101610945808757,4.400838605063191,,5.0,6.0,True,[1.72120367 0.71566858 1.82684877],[-1.24282063  1.35310221 -1.85380994],[-1.40566324 -1.14183244  1.87947587]
17283,4.672662791447505,3.059835187832766,1.74550202071973,7.0,,6.0,True,[-1.32361021  1.38178027  1.77506036],[ 2.50993386 -0.71292535  0.06379253],[-1.15753947 -1.31687918  1.93339897]
17300,3.796972424306066,3.3987835639371404,2.2822440117567933,5.0,,0.0,True,[-1.13754436  1.30673253 -1.9520612 ],[ 0.09854139 -2.34538646  1.1408558 ],[1.34700247 1.17668501 1.90081475]
17429,3.819001692953216,5.603112747066103,0.05588555998068223,4.0,0.0,,True,[-1.29081603 -1.3155045  -1.84806436],[1.28079003 1.2023913  1.93026736],[-1.57568764 -0.57553115  1.99951803]
17432,3.8245238037497122,3.3695783966348287,2.2838977996154597,5.0,,0.0,True,[-1.38285283  1.25690076 -1.8220918 ],[ 0.36623641 -2.36219819  1.04785046],[1.34463049 1.24274299 1.86001578]
17559,3.7039045343113313,1.1086070162149528,4.665488449473716,,6.0,0.0,True,[-0.70743126 -0.74793972 -2.39838012],[-1.41600702 -1.32718879  1.74516304],[1.32057532 1.3133732  1.82845062]
17636,3.702245264031234,4.714773672580643,1.0609810633881231,,1.0,7.0,True,[-0.59151201  0.81929902 -2.40644191],[ 1.17293237 -1.4023688   1.86271077],[-1.36762632  1.425777    1.70553751]
17681,4.694925628196278,3.7911742709371445,0.9919001008665784,7.0,,3.0,True,[-1.39999789  1.17926045  1.86049744],[ 0.82918666 -0.66761031  2.38303293],[ 1.42476194 -1.26041034 -1.78704202]
17758,3.6613234898604183,2.6770233242481942,3.139653185891387,,1.0,7.0,True,[ 0.12183619 -0.06029665 -2.60645742],[ 1.3114547  -1.35565174  1.80399416],[-1.34255364  1.31690902  1.80980672]
17776,4.687447296505748,1.6222157184135835,3.1683369850806695,6.0,7.0,,True,[-1.43130752 -1.18651277  1.83184231],[-1.15165695  1.43784755  1.84888634],[2.56501221 0.41434614 0.24724412]
17954,4.676489767712707,0.31119379580389706,4.490316436483397,6.0,3.0,,True,[-1.37653154 -1.30918513  1.78977518],[ 1.47239439 -1.21282454 -1.781351  ],[1.01716246 1.65533201 1.74280133]
17989,3.8550291330696114,5.601872478367068,0.021098388563321357,,0.0,1.0,True,[-1.48018271 -1.34205118 -1.67930276],[1.23587869 1.27086259 1.91562317],[ 1.37641849 -1.20137248  1.86394107]
18138,3.84149916680922,3.844999626166266,1.7915012070245142,3.0,,6.0,True,[ 1.37812872 -1.36988637 -1.74249034],[-0.4223845   2.30055528  1.15807458],[-1.3992524  -1.36434989  1.72995436]
18275,4.669870331771323,0.3458784168921423,4.462251251336535,1.0,,7.0,True,[ 1.33035324 -1.38904636  1.76431587],[-0.4116963   0.71253479 -2.47687309],[-1.24633029  1.2226169   1.94009503]
18394,3.8207277908411994,0.09449182724054848,5.562780381918253,5.0,,1.0,True,[-1.35566493  1.2605106  -1.83994174],[-1.38241095  1.83953791  1.23172247],[ 1.30368893 -1.28440742  1.86085807]
18417,3.8364010100557873,2.037682522818499,3.603916467125714,2.0,1.0,,True,[ 1.34189976  1.37527504 -1.76635886],[ 1.28683307 -1.31000332  1.8547377 ],[-2.35212176 -0.43390184  1.04467815]
18454,4.7085909066100315,0.20643348891778746,4.562975604472181,1.0,4.0,,True,[ 1.14032817 -1.36130787  1.91274477],[-1.23552797 -1.46553455 -1.77137774],[-0.89558465  1.69457669  1.77156371]
18574,3.823558134896305,5.57336839393177,0.08107347117192543,5.0,1.0,,True,[-1.17290874  1.44907023 -1.82663093],[ 1.18114063 -1.38813221  1.8681798 ],[-1.3712363   1.10451972  1.92661547]
18575,3.8243323878865376,2.3374397743934496,3.316227837720013,3.0,0.0,,True,[ 1.25912304 -1.37964174 -1.82299146],[1.22535988 1.26491096 1.92629007],[-2.38090105  0.41960968  0.98353339]
18607,4.683253785422859,4.499612338122435,0.2951338764547069,0.0,,7.0,True,[1.23105806 1.41408358 1.8157543 ],[-1.14670832 -2.07078863  1.09954286],[-1.35760764  1.38305062  1.7481912 ]
18636,4.697033692385215,1.4665488268984044,3.31441748071638,0.0,1.0,,True,[1.33554755 1.23970568 1.86856699],[ 1.38940852 -1.41069469  1.70046596],[-2.51411027 -0.53741996  0.45003261]
18719,3.7592776692376457,5.076094212465994,0.6426281182963605,,6.0,0.0,True,[ 1.06925113  1.06098326 -2.13145879],[-1.4285251  -1.35398972  1.71409681],[1.42874244 1.23925716 1.79862079]
18794,3.817828249305556,0.22649829089498275,5.4336734597994605,4.0,,0.0,True,[-1.32398197 -1.2741199  -1.85358847],[-0.9957619  -1.8292104   1.57306947],[1.31309866 1.44146569 1.73494916]
18887,3.8108011447239427,0.21162484100067164,5.455574014275386,4.0,,0.0,True,[-1.2566841  -1.29351704 -1.8867058 ],[-1.36715436 -1.57913239  1.5650335 ],[1.31956708 1.39210079 1.76999947]
18974,3.6774062873615585,1.9080019676977593,3.8925917449406824,,6.0,0.0,True,[-0.40065768 -0.51277961 -2.52757403],[-1.31033704 -1.30765269  1.83988078],[1.3068138  1.41391322 1.76215411]
18995,4.682666092477512,0.2567344313427251,4.538599476179764,6.0,,0.0,True,[-1.18897878 -1.45246427  1.81349855],[-0.96180922  1.08876051 -2.16832276],[1.43645668 1.21638807 1.80806313]
19198,3.828433242595194,0.12898963675261635,5.520577120652189,2.0,,6.0,True,[ 1.29074304  1.37573603 -1.80372747],[1.14629353 1.88425114 1.39560338],[-1.25009424 -1.43367469  1.78716011]
19301,3.8084382257766394,0.09814837516047294,5.571413399062888,2.0,,6.0,True,[ 1.24151329  1.29185448 -1.89785584],[2.34024599 0.54300574 1.02004582],[-1.33707379 -1.14015287  1.9298666 ]
19342,3.718590531081346,1.1512419682146389,4.608167500704016,,6.0,0.0,True,[-0.73273039 -0.92703843 -2.32718841],[-1.43818069 -1.15207497  1.84836673],[1.3770579  1.40860309 1.71220584]
19463,4.7030335830449035,0.21440446638628072,4.560561950568816,1.0,,7.0,True,[ 1.39555754 -1.13432376  1.89151493],[-0.66742627 -0.40130622 -2.49110327],[-1.2724743   1.2389185   1.91258728]
19466,4.680609019095296,1.411820807026754,3.385570173877951,0.0,1.0,,True,[1.37878953 1.28485236 1.80560069],[ 1.32882759 -1.12881793  1.94218623],[-2.47929663 -0.78178566  0.23237772]
19594,3.8055778723419933,2.1775977209285053,3.4948244067295016,2.0,7.0,,True,[ 1.21980022  1.29262533 -1.91136265],[-1.34026674  1.24573514  1.86116335],[-0.21492122 -2.33220643  1.15183421]
19773,4.683006242346897,3.3792158262777097,1.415777931375393,6.0,,7.0,True,[-1.35316319 -1.29905163  1.81480419],[2.4965985  0.67115474 0.35867432],[-1.39606499  1.32571462  1.76226653]
19820,3.668694489114447,3.4071379188508137,2.402167592034739,,7.0,1.0,True,[ 0.36293433 -0.27229571 -2.57025947],[-1.40521549  1.38329986  1.70995641],[ 1.22501978 -1.3109321   1.89549033]
